"Wikidata.ID","X","Name.der.Institution","Ort","Einrichtungsart","OA.Webseite.der.Institution","OA.Beauftragte.r","OA.Policy","OA.Leitlinie","Berliner.Erklärung","OA2020","bool_OA_Website","bool_OA_Beauftragte","bool_OA.Policy","bool_OA.Leitlinie","bool_OA.PL","bool_Repositorium.URL","bool_Berliner.Erklärung","bool_OA2020","X1","score","OpenScore_institution","bundesländer_score","country_score","institutionType","item","name","coord","lat","lon"
"Q18287426","Baden-Württemberg","Duale Hochschule Baden-Württemberg Heilbronn","Heilbronn","Hochschule","www.cas.dhbw.de/bibliothek/services/wissenschaftliches-publizieren/",NA,"ja",NA,"nein","nein",TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,2,"33.33%",33.33,35.26,39.55,"Hochschule",NA,NA,NA,NA,NA
"Q896116","Baden-Württemberg","Staatliche Hochschule für Gestaltung Karlsruhe","Karlsruhe","Hochschule",NA,NA,"nein",NA,"nein","nein",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,"16.67%",16.67,35.26,39.55,"Hochschule","http://www.wikidata.org/entity/Q896116","Q896116","Point(8.383888888 49.001666666)",49.001666666667,8.3838888888889
"Q21040608","Baden-Württemberg","Hochschule für Kommunikation und Gestaltung","Stuttgart","Hochschule",NA,NA,"nein",NA,"nein","nein",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,"0%",0,35.26,39.55,"Hochschule",NA,NA,NA,NA,NA
"Q28738614","Baden-Württemberg","Hochschule für Kirchenmusik der Evangelischen Landeskirche in Baden","Heidelberg","Hochschule",NA,NA,"nein",NA,"nein","nein",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,"0%",0,35.26,39.55,"Hochschule","http://www.wikidata.org/entity/Q28738614","Q28738614","Point(8.68213 49.40221)",49.40221,8.68213
"Q448324","Baden-Württemberg","Hochschule für Musik Karlsruhe","Karlsruhe","Hochschule",NA,NA,"nein",NA,"nein","nein",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,"0%",0,35.26,39.55,"Hochschule","http://www.wikidata.org/entity/Q448324","Q448324","Point(8.427256 49.004556)",49.004556,8.427256
"Q1622214","Baden-Württemberg","Hochschule für Polizei Baden-Württemberg","Villingen-Schwenningen","Hochschule",NA,NA,"nein",NA,"nein","nein",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,"0%",0,35.26,39.55,"Hochschule","http://www.wikidata.org/entity/Q1622214","Q1622214","Point(8.51417 48.065)",48.065,8.51417
"Q1540704","Baden-Württemberg","Hochschule für Technik Stuttgart","Stuttgart","Hochschule",NA,NA,"nein",NA,"nein","nein",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,"0%",0,35.26,39.55,"Hochschule","http://www.wikidata.org/entity/Q1540704","Universitat Tecnològica de Suttgart","Point(9.17278 48.7803)",48.7803,9.17278
"Q1622229","Baden-Württemberg","Hochschule für Wirtschaft und Umwelt Nürtingen-Geislingen","Nürtingen","Hochschule","www.hfwu.de/hochschule-fuer-wirtschaft-und-umwelt-nuertingen-geislingen/elektronisches-publizieren/",NA,"ja",NA,"nein","nein",TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,3,"50%",50,35.26,39.55,"Hochschule","http://www.wikidata.org/entity/Q1622229","Q1622229","Point(9.3375 48.6272)",48.6272,9.3375
"Q50038623","Baden-Württemberg","Hochschule für Gesundheitsorientierte Wissenschaften Rhein-Neckar","Mannheim","Hochschule",NA,NA,"nein",NA,"nein","nein",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,"0%",0,35.26,39.55,"Hochschule","http://www.wikidata.org/entity/Q50038623","Q50038623","Point(8.48611 49.469489)",49.469489,8.48611
"Q568692","Baden-Württemberg","Staatliche Hochschule für Musik und Darstellende Kunst Stuttgart","Stuttgart","Hochschule",NA,NA,"nein",NA,"nein","nein",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,"0%",0,35.26,39.55,"Hochschule","http://www.wikidata.org/entity/Q568692","Escola superior de Música i Arts dramàtiques de Stuttgart","Point(9.185833 48.778611)",48.778611,9.185833
"Q1622079","Baden-Württemberg","Hochschule Biberach","Biberach","Hochschule",NA,NA,"nein",NA,"nein","nein",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,"0%",0,35.26,39.55,"Hochschule","http://www.wikidata.org/entity/Q1622079","Q1622079","Point(9.78833 48.0937)",48.0937,9.78833
"Q2207707","Baden-Württemberg","SRH Hochschule Heidelberg","Heidelberg","Hochschule",NA,NA,"nein",NA,"nein","nein",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,"16.67%",16.67,35.26,39.55,"Hochschule","http://www.wikidata.org/entity/Q2207707","Q2207707","Point(8.65138889 49.41388889)",49.41388889,8.65138889
"Q1622071","Baden-Württemberg","Hochschule Aalen","Aalen","Hochschule","www.hs-aalen.de/de/pages/bibliothek_wissenschaftliches-arbeiten-und-publizieren",NA,"ja",NA,"nein","nein",TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,3,"50%",50,35.26,39.55,"Hochschule","http://www.wikidata.org/entity/Q1622071","Q1622071","Point(10.0736 48.8381)",48.8381,10.0736
"Q1441039","Baden-Württemberg","Hochschule Albstadt-Sigmaringen","Sigmaringen","Hochschule",NA,NA,"nein",NA,"nein","nein",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,"0%",0,35.26,39.55,"Hochschule",NA,NA,NA,NA,NA
"Q1622101","Baden-Württemberg","Hochschule Esslingen","Esslingen","Hochschule",NA,NA,"ja",NA,"nein","nein",FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,2,"33.33%",33.33,35.26,39.55,"Hochschule","http://www.wikidata.org/entity/Q1622101","Q1622101","Point(9.65609 48.69711)",48.7381,9.31103
"Q529572","Baden-Württemberg","Hochschule Furtwangen","Furtwangen","Hochschule",NA,NA,"nein",NA,"nein","nein",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,"16.67%",16.67,35.26,39.55,"Hochschule","http://www.wikidata.org/entity/Q529572","Q529572","Point(8.20756 48.0512)",48.0512,8.20756
"Q327693","Baden-Württemberg","Hochschule Heilbronn","Heilbronn","Hochschule",NA,NA,"nein",NA,"nein","nein",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,"16.67%",16.67,35.26,39.55,"Hochschule","http://www.wikidata.org/entity/Q327693","Q327693","Point(9.21111111 49.12194444)",49.12194444,9.21111111
"Q761708","Baden-Württemberg","Hochschule Karlsruhe - Technik und Wirtschaft","Karlsruhe","Hochschule","www.hs-karlsruhe.de/hochschule/einrichtungen/fachbibliothek/open-access-publizieren",NA,"nein",NA,"nein","nein",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,"16.67%",16.67,35.26,39.55,"Hochschule","http://www.wikidata.org/entity/Q761708","Universitat de Ciències Aplicades de Karlsruhe","Point(8.39083 49.0156)",49.0156,8.39083
"Q1622113","Baden-Württemberg","Hochschule für öffentliche Verwaltung Kehl","Kehl","Hochschule",NA,NA,"nein",NA,"nein","nein",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,"0%",0,35.26,39.55,"Hochschule","http://www.wikidata.org/entity/Q1622113","Q1622113","Point(7.8175 48.5747)",48.5747,7.8175
"Q1604537","Baden-Württemberg","Hochschule für öffentliche Verwaltung und Finanzen Ludwigsburg","Ludwigsburg","Hochschule",NA,NA,"nein",NA,"nein","nein",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,"0%",0,35.26,39.55,"Hochschule","http://www.wikidata.org/entity/Q1604537","Q1604537","Point(9.17997 48.9084)",48.9084,9.17997
"Q321369","Baden-Württemberg","Hochschule Mannheim","Mannheim","Hochschule","www.bib.hs-mannheim.de/publizieren-open-access.html",NA,"ja",NA,"nein","nein",TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,3,"50%",50,35.26,39.55,"Hochschule",NA,NA,NA,NA,NA
"Q1622133","Baden-Württemberg","Hochschule Offenburg","Offenburg","Hochschule",NA,NA,"ja",NA,"nein","nein",FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,2,"33.33%",33.33,35.26,39.55,"Hochschule","http://www.wikidata.org/entity/Q1622133","Q1622133","Point(7.94278 48.4589)",48.4589,7.94278
"Q884358","Baden-Württemberg","Hochschule Pforzheim - Gestaltung, Technik, Wirtschaft und Recht","Pforzheim","Hochschule",NA,NA,"nein",NA,"nein","nein",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,"0%",0,35.26,39.55,"Hochschule","http://www.wikidata.org/entity/Q884358","Q884358","Point(8.71722 48.8785)",48.8785,8.71722
"Q1622175","Baden-Württemberg","Hochschule für Forstwirtschaft Rottenburg","Rottenburg","Hochschule",NA,NA,"nein",NA,"nein","nein",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,"0%",0,35.26,39.55,"Hochschule","http://www.wikidata.org/entity/Q1622175","Q1622175","Point(8.94417 48.4581)",48.4581,8.94417
"Q1622118","Baden-Württemberg","Hochschule Konstanz Technik, Wirtschaft und Gestaltung (HTWG)","Konstanz","Hochschule","www.htwg-konstanz.de/hochschule/einrichtungen/bibliothek/publizieren-open-access/",NA,"ja",NA,"nein","nein",TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,3,"50%",50,35.26,39.55,"Hochschule","http://www.wikidata.org/entity/Q1622118","Q1622118","Point(9.171757 47.667088)",47.667088,9.171757
"Q1667283","Baden-Württemberg","Internationale Hochschule Liebenzell","Bad Liebenzell","Hochschule",NA,NA,"nein",NA,"nein","nein",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,"0%",0,35.26,39.55,"Hochschule","http://www.wikidata.org/entity/Q1667283","Q1667283","Point(8.72773 48.7729)",48.7729,8.72773
"Q1262599","Baden-Württemberg","Duale Hochschule Baden-Württemberg Karlsruhe","Karlsruhe","Hochschule","https://www.karlsruhe.dhbw.de/startseite.html",NA,"ja",NA,"nein","nein",TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,2,"33.33%",33.33,35.26,39.55,"Hochschule","http://www.wikidata.org/entity/Q1262599","Q1262599","Point(8.38552 49.0261)",49.0261,8.38552
"Q1736342","Baden-Württemberg","Katholische Hochschule Freiburg","Freiburg","Hochschule",NA,NA,"nein",NA,"nein","nein",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,"16.67%",16.67,35.26,39.55,"Hochschule","http://www.wikidata.org/entity/Q1736342","Q1736342","Point(7.8575 48.0039)",48.0039,7.8575
NA,"Baden-Württemberg","Hochschule für Kirchenmusik der Evangelischen Landeskirche in Württemberg","Tübingen","Hochschule",NA,NA,"nein",NA,"nein","nein",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,"0%",0,35.26,39.55,"Hochschule",NA,NA,NA,NA,NA
"Q322938","Baden-Württemberg","Staatliche Akademie der Bildenden Künste Karlsruhe","Karlsruhe","Hochschule",NA,NA,"nein",NA,"nein","nein",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,"0%",0,35.26,39.55,"Hochschule","http://www.wikidata.org/entity/Q322938","Q322938","Point(8.38726 49.0144)",49.0144,8.38726
"Q1262608","Baden-Württemberg","Duale Hochschule Baden-Württemberg Mannheim","Mannheim","Hochschule","www.mannheim.dhbw.de/service/bibliothek/elektronisches-publizieren",NA,"ja",NA,"nein","nein",TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,2,"33.33%",33.33,35.26,39.55,"Hochschule","http://www.wikidata.org/entity/Q1262608","Q1262608","Point(8.53472 49.4744)",49.4744,8.53472
"Q21040685","Baden-Württemberg","media Akademie - Hochschule Stuttgart","Stuttgart","Hochschule",NA,NA,"nein",NA,"nein","nein",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,"0%",0,35.26,39.55,"Hochschule","http://www.wikidata.org/entity/Q21040685","Q21040685","Point(9.174292 48.772652)",48.772652,9.174292
"Q1922219","Baden-Württemberg","Merz Akademie - Hochschule für Gestaltung, Kunst und Medien, Stuttgart","Stuttgart","Hochschule",NA,NA,"nein",NA,"nein","nein",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,"0%",0,35.26,39.55,"Hochschule","http://www.wikidata.org/entity/Q1922219","Q1922219","Point(9.2094 48.7897)",48.7897,9.2094
"Q650345","Baden-Württemberg","Hochschule für Musik Freiburg","Freiburg","Hochschule",NA,NA,"nein",NA,"nein","nein",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,"16.67%",16.67,35.26,39.55,"Hochschule","http://www.wikidata.org/entity/Q650345","Hochschule für Musik Freiburg","Point(7.872515 47.989069)",47.989069,7.872515
"Q1622206","Baden-Württemberg","Staatliche Hochschule für Musik Trossingen","Trossingen","Hochschule",NA,NA,"nein",NA,"nein","nein",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,"0%",0,35.26,39.55,"Hochschule","http://www.wikidata.org/entity/Q1622206","Q1622206","Point(8.63824 48.0754)",48.0754,8.63824
NA,"Baden-Württemberg","Duale Hochschule Baden-Württemberg Mosbach","Mosbach","Hochschule","https://www.mosbach.dhbw.de/",NA,"ja",NA,"nein","nein",TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,2,"33.33%",33.33,35.26,39.55,"Hochschule",NA,NA,NA,NA,NA
"Q1413500","Baden-Württemberg","Hochschule für Musik und Darstellende Kunst Mannheim","Mannheim","Hochschule",NA,NA,"nein",NA,"nein","nein",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,"0%",0,35.26,39.55,"Hochschule","http://www.wikidata.org/entity/Q1413500","Q1413500","Point(8.470829 49.483842)",49.483842,8.470829
"Q569899","Baden-Württemberg","Naturwissenschaftlich-Technische Akademie Isny","Isny","Hochschule",NA,NA,"nein",NA,"nein","nein",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,"0%",0,35.26,39.55,"Hochschule","http://www.wikidata.org/entity/Q569899","Q569899","Point(10.0367 47.694)",47.694,10.0367
"Q248702","Baden-Württemberg","Hochschule für Gestaltung Schwäbisch Gmünd","Schwäbisch Gmünd","Hochschule","www.ph-gmuend.de/forschung/foerderung-von-open-access-publikationen",NA,"ja",NA,"nein","nein",TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,3,"50%",50,35.26,39.55,"Hochschule","http://www.wikidata.org/entity/Q248702","Q248702","Point(9.793727 48.793244)",48.793244,9.793727
"Q1492202","Baden-Württemberg","Popakademie Baden-Württemberg","Mannheim","Hochschule",NA,NA,"nein",NA,"nein","nein",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,"0%",0,35.26,39.55,"Hochschule",NA,NA,NA,NA,NA
"Q317125","Baden-Württemberg","Hochschule Reutlingen","Reutlingen","Hochschule","www.reutlingen-university.de/im-studium/lernzentrum/literatur/open-access-und-open-educational-resources/",NA,"ja",NA,"nein","nein",TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,3,"50%",50,35.26,39.55,"Hochschule",NA,NA,NA,NA,NA
"Q2718933","Baden-Württemberg","Hochschule Ravensburg-Weingarten","Weingarten","Hochschule","bibliothek.ph-weingarten.de/subsites/A-Z_O.html",NA,"nein",NA,"nein","nein",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2,"33.33%",33.33,35.26,39.55,"Hochschule","http://www.wikidata.org/entity/Q2718933","Q2718933","Point(9.65305556 47.81416667)",47.81416667,9.65305556
"Q880938","Baden-Württemberg","Gustav-Siewerth-Akademie","Weilheim","Hochschule",NA,NA,"nein",NA,"nein","nein",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,"0%",0,35.26,39.55,"Hochschule","http://www.wikidata.org/entity/Q880938","Q880938","Point(8.19821389 47.67839722)",47.67839722,8.19821389
"Q1622143","Baden-Württemberg","Technische Hochschule Ulm","Ulm","Hochschule",NA,NA,"ja",NA,"nein","nein",FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,1,"16.67%",16.67,35.26,39.55,"Hochschule","http://www.wikidata.org/entity/Q1622143","Q1622143","Point(9.99749 48.40885)",48.40885,9.99749
"Q2418970","Baden-Württemberg","Theologische Hochschule Reutlingen","Reutlingen","Hochschule",NA,NA,"nein",NA,"nein","nein",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,"0%",0,35.26,39.55,"Hochschule","http://www.wikidata.org/entity/Q2418970","Q2418970","Point(9.2113 48.487)",48.487,9.2113
"Q15852343","Baden-Württemberg","VWA-Hochschule für berufsbegleitendes Studium","Stuttgart","Hochschule",NA,NA,"nein",NA,"nein","nein",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,"0%",0,35.26,39.55,"Hochschule","http://www.wikidata.org/entity/Q15852343","Q15852343","Point(9.183608 48.792308)",48.792308,9.183608
"Q309988","Baden-Württemberg","Karlsruher Institut für Technologie (KIT)","Karlsruhe","Forschungsorganisation: Helmholtz-Gemeinschaft","www.bibliothek.kit.edu/open-access.php","Regine Tobias","ja",NA,"ja","ja",TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,6,"100%",100,35.26,39.55,"ForschungsInstitution","http://www.wikidata.org/entity/Q309988","Institut Tecnològic de Karlsruhe","Point(8.416972222 49.011916666)",49.011916666667,8.4169722222222
"Q1441203","Baden-Württemberg","Pädagogische Hochschule Freiburg","Freiburg","Universität","https://www.ph-freiburg.de/bibliothek/publizieren/oa-publizieren-an-der.html",NA,"ja",NA,"ja","nein",TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,4,"66.67%",66.67,35.26,39.55,"Universität","http://www.wikidata.org/entity/Q1441203","Q1441203","Point(7.89333333 47.98111111)",47.980974,7.892667
"Q835440","Baden-Württemberg","Universität Konstanz","Konstanz","Universität","www.kim.uni-konstanz.de/openscience/publizieren-und-open-access/","Dr. Anja Oberländer","ja",NA,"ja","nein",TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,5,"83.33%",83.33,35.26,39.55,"Universität","http://www.wikidata.org/entity/Q835440","Universitat de Constança","Point(9.1881 47.690215)",47.690215,9.1881
"Q122453","Baden-Württemberg","Universität Stuttgart","Stuttgart","Universität","oa.uni-stuttgart.de/","Stefan Drößler","ja",NA,"ja","nein",TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,5,"83.33%",83.33,35.26,39.55,"Universität",NA,NA,NA,NA,NA
"Q835662","Baden-Württemberg","Universität Ulm","Ulm","Universität","www.uni-ulm.de/einrichtungen/kiz/service-katalog/wid/publikationsmanagement/oap/","Uli Hahn","ja",NA,"ja","nein",TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,5,"83.33%",83.33,35.26,39.55,"Universität",NA,NA,NA,NA,NA
"Q1622186","Baden-Württemberg","Hochschule für Jüdische Studien (HfJS), Heidelberg","Heidelberg","Universität",NA,NA,"nein",NA,"nein","nein",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,"0%",0,35.26,39.55,"Universität","http://www.wikidata.org/entity/Q1622186","Q1622186","Point(8.70147 49.41)",49.41,8.70147
"Q2120205","Baden-Württemberg","Pädagogische Hochschule Schwäbisch Gmünd","Schwäbisch Gmünd","Universität","www.ph-gmuend.de/forschung/foerderung-von-open-access-publikationen",NA,"ja",NA,"nein","nein",TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,3,"50%",50,35.26,39.55,"Universität","http://www.wikidata.org/entity/Q2120205","Q2120205","Point(9.82889 48.7917)",48.791376,9.829282
"Q1429906","Baden-Württemberg","Pädagogische Hochschule Heidelberg","Heidelberg","Universität","www.ph-heidelberg.de/forschung/forschungskommunikation/publikationsdienste/open-access.html",NA,"ja",NA,"nein","nein",TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,3,"50%",50,35.26,39.55,"Universität","http://www.wikidata.org/entity/Q1429906","Q1429906","Point(8.684739 49.420462)",49.420462,8.684739
"Q1310061","Baden-Württemberg","Pädagogische Hochschule Karlsruhe","Karlsruhe","Universität",NA,NA,"nein",NA,"nein","nein",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,"16.67%",16.67,35.26,39.55,"Universität","http://www.wikidata.org/entity/Q1310061","Q1310061","Point(8.39274 49.0137)",49.0137,8.39274
"Q2120211","Baden-Württemberg","Pädagogische Hochschule Ludwigsburg","Ludwigsburg","Universität","www.ph-ludwigsburg.de/21017.html?&desktop=1",NA,"ja",NA,"nein","nein",TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,3,"50%",50,35.26,39.55,"Universität","http://www.wikidata.org/entity/Q2120211","Q2120211","Point(9.18312167 48.90983778)",48.90983778,9.18312167
"Q2120222","Baden-Württemberg","Pädagogische Hochschule Weingarten","Weingarten","Universität","www.ph-weingarten.de/forschung-an-der-ph/foerderung-von-open-access-publikationen/",NA,"nein",NA,"nein","nein",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,"16.67%",16.67,35.26,39.55,"Universität","http://www.wikidata.org/entity/Q2120222","Q2120222","Point(9.645904 47.808403)",47.808403,9.645904
"Q153987","Baden-Württemberg","Albert-Ludwigs-Universität Freiburg","Freiburg","Universität","www.ub.uni-freiburg.de/unterstuetzung/elektronisch-publizieren/open-access/","Nadine Keßler","ja",NA,"nein","nein",TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,4,"66.67%",66.67,35.26,39.55,"Universität","http://www.wikidata.org/entity/Q153987","Universitat de Friburg de Brisgòvia","Point(7.846944444 47.994166666)",47.994166666667,7.8469444444444
"Q151510","Baden-Württemberg","Ruprecht-Karls-Universität Heidelberg","Heidelberg","Universität","www.ub.uni-heidelberg.de/service/openaccess/Welcome.html","Dr. Maria Effinger","ja",NA,"nein","nein",TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,4,"66.67%",66.67,35.26,39.55,"Universität","http://www.wikidata.org/entity/Q151510","Universitat de Heidelberg","Point(8.706388888 49.410277777)",49.410277777778,8.7063888888889
"Q690912","Baden-Württemberg","Universität Hohenheim","Stuttgart","Universität","kim.uni-hohenheim.de/95518",NA,"ja",NA,"nein","nein",TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,3,"50%",50,35.26,39.55,"Universität",NA,NA,NA,NA,NA
"Q317070","Baden-Württemberg","Universität Mannheim","Mannheim","Universität","www.bib.uni-mannheim.de/publizieren-und-open-access/","Dr. Philipp Zumstein","ja",NA,"nein","nein",TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,4,"66.67%",66.67,35.26,39.55,"Universität",NA,NA,NA,NA,NA
"Q153978","Baden-Württemberg","Universität Tübingen","Tübingen","Universität","uni-tuebingen.de/einrichtungen/universitaetsbibliothek/publizieren-forschen/open-access/",NA,"ja",NA,"nein","nein",TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,3,"50%",50,35.26,39.55,"Universität","http://www.wikidata.org/entity/Q153978","Universitat de Tübingen","Point(9.059 48.525)",48.525,9.059
"Q191426","Baden-Württemberg","Zeppelin Universität Friedrichshafen","Friedrichshafen","Universität",NA,NA,"nein",NA,"nein","nein",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,"16.67%",16.67,35.26,39.55,"Universität","http://www.wikidata.org/entity/Q191426","Q191426","Point(9.43388889 47.65861111)",47.65861111,9.43388889
"Q21725096","Bayern","Fraunhofer-Institut für Angewandte und Integrierte Sicherheit (AISEC)","Garching","Forschungsorganisation: Frauenhofer-Gesellschaft","https://www.openaccess.fraunhofer.de/",NA,"ja, als FhG","https://www.openaccess.fraunhofer.de/content/dam/openaccess/de/documents/Fraunhofer-Open-Access-Strategie-2020.pdf","ja, als FhG","nein",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,4,"66.67%",66.67,39.16,39.55,"ForschungsInstitution","http://www.wikidata.org/entity/Q21725096","Q21725096","Point(11.634473 48.251903)",48.251903,11.634473
